TradeID,Price,Quantity,Timestamp,Is_Sell_Order
1010300707,130.6200,7.63,1765422048778,False
1010300708,130.6100,0.75,1765422049008,True
1010300709,130.6100,0.09,1765422049135,True
1010300710,130.6200,81.36,1765422049254,False
1010300711,130.6200,0.23,1765422049337,True
1010300712,130.6300,0.23,1765422049444,False
1010300713,130.6300,25.25,1765422049552,False
1010300714,130.6300,5.54,1765422049741,False
1010300715,130.6200,3.10,1765422049945,True
1010300716,130.6300,6.37,1765422049959,False
1010300717,130.6200,38.35,1765422049965,True
1010300718,130.6100,561.31,1765422050024,True
1010300719,130.6000,89.33,1765422050025,True
1010300720,130.6100,9.47,1765422050259,False
1010300721,130.6100,114.59,1765422050494,False
1010300722,130.6200,1.48,1765422050590,False
1010300723,130.6200,3.00,1765422050610,True
1010300724,130.6300,3.82,1765422050616,False
1010300725,130.6300,19.91,1765422050785,False
1010300726,130.6300,0.66,1765422051052,False
1010300727,130.6200,0.27,1765422051125,True
1010300728,130.6300,52.48,1765422051128,False
1010300729,130.6400,1.91,1765422051213,False
1010300730,130.6300,0.26,1765422051224,True
1010300731,130.6300,193.19,1765422051736,True
1010300732,130.6300,25.06,1765422051839,False
1010300733,130.6200,43.35,1765422051975,True
1010300734,130.6200,3.00,1765422052016,False
1010300735,130.6100,0.96,1765422052104,True
1010300736,130.6100,0.07,1765422052240,True
1010300737,130.6200,128.57,1765422052596,False
1010300738,130.6200,25.65,1765422053036,False
1010300739,130.6100,0.08,1765422053200,True
1010300740,130.6200,10.43,1765422053255,False
1010300741,130.6100,0.56,1765422053540,True
1010300742,130.6200,0.51,1765422053646,False
1010300743,130.6100,0.68,1765422053655,True
1010300744,130.6200,3.86,1765422053712,False
1010300745,130.6100,3.96,1765422053781,True
1010300746,130.6100,10.58,1765422053896,True
1010300747,130.6100,25.64,1765422054160,True
1010300748,130.6100,25.65,1765422054265,False
1010300749,130.6000,1.58,1765422054304,True
1010300750,130.6100,4.05,1765422054467,False
1010300751,130.6000,0.58,1765422054507,True
1010300752,130.6000,2.69,1765422054773,True
1010300753,130.6100,0.21,1765422054786,False
1010300754,130.6000,9.48,1765422054792,True
1010300755,130.6000,15.40,1765422054969,True
1010300756,130.6000,59.54,1765422055115,True
1010300757,130.6100,0.13,1765422055387,False
1010300758,130.6100,1.47,1765422055495,False
1010300759,130.6000,0.14,1765422055534,True
1010300760,130.6100,3.98,1765422055595,False
1010300761,130.6000,1.09,1765422055723,True
1010300762,130.6000,0.91,1765422055954,True
1010300763,130.6000,55.85,1765422056156,True
1010300764,130.6000,0.57,1765422056350,True
1010300765,130.6100,1.89,1765422056385,False
1010300766,130.6100,25.35,1765422056632,False
1010300767,130.6000,0.22,1765422056731,True
1010300768,130.6100,10.00,1765422056735,False
1010300769,130.6000,0.04,1765422056785,True
1010300770,130.6000,0.05,1765422057056,True
1010300771,130.6100,25.70,1765422057113,False
1010300772,130.6100,6.88,1765422057220,True
1010300773,130.6100,2.60,1765422057416,True
1010300774,130.6200,3.76,1765422057452,False
1010300775,130.6100,0.26,1765422057769,True
1010300776,130.6200,25.66,1765422057795,False
1010300777,130.6200,97.32,1765422057900,False
1010300778,130.6100,0.09,1765422058070,True
1010300779,130.6200,228.72,1765422058131,False
1010300780,130.6200,0.50,1765422058232,False
1010300781,130.6100,1.29,1765422058276,True
1010300782,130.6100,0.22,1765422058622,True
1010300783,130.6100,186.76,1765422058725,True
1010300784,130.6000,0.68,1765422058862,True
1010300785,130.6100,1009.58,1765422058903,False
1010300786,130.6100,0.08,1765422058943,True
1010300787,130.6100,0.31,1765422058996,False
1010300788,130.6100,5.39,1765422059240,False
1010300789,130.6000,0.05,1765422059419,True
1010300790,130.6100,0.19,1765422059864,False
1010300791,130.6100,0.29,1765422060106,False
1010300792,130.6000,10.73,1765422060241,True
1010300793,130.6000,15.82,1765422060376,True
1010300794,130.6100,1.27,1765422060422,False
1010300795,130.6000,18.19,1765422060528,True
1010300796,130.6100,1.27,1765422060595,False
1010300797,130.6100,1.19,1765422060705,False
1010300798,130.6100,0.56,1765422060836,False
1010300799,130.6000,407.08,1765422060946,True
1010300800,130.6000,18.87,1765422061062,True
1010300801,130.6100,1.24,1765422061085,False
1010300802,130.6000,246.14,1765422061108,True
1010300803,130.5900,235.00,1765422061206,True
1010300804,130.5800,429.88,1765422061206,True
1010300805,130.5700,84.01,1765422061206,True
1010300806,130.5900,0.15,1765422061207,False
1010300807,130.5700,0.06,1765422061207,True
1010300808,130.5800,0.15,1765422061208,False
1010300809,130.5700,36.13,1765422061208,True
1010300810,130.5700,2.20,1765422061515,True
1010300811,130.5800,0.59,1765422061596,False
1010300812,130.5800,40.93,1765422061734,False
1010300813,130.5900,1.13,1765422061734,False
1010300814,130.5900,0.38,1765422061873,False
1010300815,130.5900,0.38,1765422061999,False
1010300816,130.5800,1.32,1765422062050,True
1010300817,130.5900,0.22,1765422062050,False
1010300818,130.5800,2.56,1765422062119,True
1010300819,130.5800,1.79,1765422062186,False
1010300820,130.5700,6.68,1765422062503,True
1010300821,130.5700,10.33,1765422062955,True
1010300822,130.5800,13.86,1765422063034,False
1010300823,130.5700,40.34,1765422063190,True
1010300824,130.5800,37.12,1765422063194,False
1010300825,130.5900,112.67,1765422063265,False
1010300826,130.6000,27.15,1765422063272,False
1010300827,130.6000,40.95,1765422063515,False
1010300828,130.6100,14.81,1765422063525,False
1010300829,130.6200,0.04,1765422063542,False
1010300830,130.6100,0.79,1765422063615,True
1010300831,130.6100,0.09,1765422064191,True
1010300832,130.6200,65.17,1765422064195,False
1010300833,130.6200,0.65,1765422064214,True
1010300834,130.6300,206.15,1765422064235,False
1010300835,130.6200,0.05,1765422064419,True
1010300836,130.6300,1.74,1765422064637,False
1010300837,130.6200,0.39,1765422064826,True
1010300838,130.6300,11.98,1765422064936,False
1010300839,130.6200,0.10,1765422064971,True
1010300840,130.6200,50.56,1765422065103,True
1010300841,130.6300,2.56,1765422065159,False
1010300842,130.6200,0.40,1765422065192,True
1010300843,130.6300,0.09,1765422065514,False
1010300844,130.6200,0.08,1765422065543,True
1010300845,130.6300,210.69,1765422065623,False
1010300846,130.6400,67.63,1765422065682,False
1010300847,130.6500,56.78,1765422065697,False
